U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.10%,"May 10, 2021","<p>Investing.com – U.S. stocks were lower after the close on Monday, as losses in the Technology, Consumer Services and Consumer Goods sectors led shares lower.
At the close in NYSE, the Dow Jones...</p>",/equities/becton-dickinsn
Becton Dickinson facing expanded DOJ investigation over government contracts,"May 06, 2021",<p></p>,/equities/becton-dickinsn
Becton Dickinson To Spin-Off Diabetes Care Business: Highlights,"May 06, 2021","<p>While reporting financial results for the second fiscal quarter of the year, during which revenues grew more than 15% to $4.9 billion, Becton Dickinson and Co (NYSE: BDX) also laid out its plans to...</p>",/equities/becton-dickinsn
"Stocks making the biggest moves in the premarket: Etsy, Uber, Zynga, Rocket Companies & more","May 06, 2021","<p>The stocks making the biggest moves in premarket trading include Etsy, Uber, Zynga, Rocket Companies, and more.</p>",/equities/becton-dickinsn
"BDX Q2 Earnings Top Estimates, Reports $480M COVID-19 Diagnostic Sales; Reaffirms FY21 Guidance","May 06, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q2 revenues of $4.91 billion, an increase of 15.4% Y/Y, slightly better than the consensus of $4.89 billion.
The growth was driven by the contribution of...</p>",/equities/becton-dickinsn
"Becton Dickinson beats profit expectations, plans to spin off Diabetes Care business","May 06, 2021","<p>Becton Dickinson &amp; Co. reported Thursday fiscal second-quarter profit and sales that rose above expectations, boosted by $480 million in COVID-19 testing sales, and announced plans to separate its...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q2","May 06, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday second quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Becton Dickinson plans to spin off its Diabetes Care business into publicly traded co.,"May 06, 2021","<p>This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this...</p>",/equities/becton-dickinsn
Anthem reaffirms FY2021 EPS outlook,"Jun 04, 2021",<p></p>,/equities/wellpoint-inc
Inspire Medical gains on positive coverage decision from Anthem,"May 21, 2021",<p>Inspire Medical Systems (INSP) has extended the post-market gains with a~3.5% risein the early trading todayon the announcement ofcoverage provided by the insurer Anthem for...</p>,/equities/wellpoint-inc
"Inspire Medical Systems, Inc. Announces Positive Coverage Policy Issued by Anthem for Inspire Therapy","May 20, 2021","<p>
MINNEAPOLIS, May 20, 2021 (GLOBE NEWSWIRE) -- Inspire Medical Systems, Inc. (NYSE:INSP) (""Inspire""), a medical technology company focused on the development and commercialization of innovative and...</p>",/equities/wellpoint-inc
Deutsche Bank Stick to Their Buy Rating for Anthem,"May 20, 2021","<p> Deutsche Bank (DE:DBKGn) analyst George Hill maintained a Buy rating on Anthem on Wednesday, setting a price target of $406, which is approximately 3.19% above the present share price of...</p>",/equities/wellpoint-inc
"UnitedHealth, Anthem, and Centene favored at Wells Fargo; and more in today’s analyst action","May 19, 2021",<p>Two analysts at Wells Fargo Securities have initiated the coverage on several managed care organizations</p>,/equities/wellpoint-inc
Jefferies Stick to Their Buy Rating for Anthem,"Apr 22, 2021","<p>Jefferies (NYSE:JEF) analyst David Windley maintained a Buy rating on Anthem on Wednesday, setting a price target of $447, which is approximately 16.15% above the present share price of...</p>",/equities/wellpoint-inc
"Netflix, Verizon Fall Premarket; Nasdaq Rises","Apr 21, 2021","<p>By Peter Nurse 
Investing.com -- Stocks in focus in premarket trade on Wednesday, April 21st. Please refresh for updates.
Netflix (NASDAQ:NFLX) stock fell 8.5% after the streaming giant reported a...</p>",/equities/wellpoint-inc
Anthem Q1 top-line up 9%; raised 2021 EPS guidance tops consensus,"Apr 21, 2021","<p>Anthem (ANTM) reports Q1 results for period ended March 31, 2021.Operating revenue of $32.1B, an increase of 9.0% from prior year and 10.7% after adjusting for the health insurance...</p>",/equities/wellpoint-inc
"Anthem's stock set to rise after profit beat and upbeat outlook, although revenue missed","Apr 21, 2021","<p>Shares of Anthem Inc. were indicated up about 2% in premarke trading Wednesday, after the health benefits company reported first-quarter profit that beat expectations and provided an upbeat full-year...</p>",/equities/wellpoint-inc
"Anthem EPS beats by $0.54, misses on revenue; raises FY2021 guidance","Apr 21, 2021",<p>Anthem (ANTM): Q1 Non-GAAP EPS of $7.01 beats by $0.54; GAAP EPS of $6.71 beats by $0.33.Revenue of $32.1B (+9.0% Y/Y) misses by $910M.Total medical membership of 43.52M vs</p>,/equities/wellpoint-inc
T. Rowe Price Equity Income Fund increased stake in Clearwater Paper Corporation,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 319 thousand Clearwater Paper Corporation (NYSE:CLW) shares for $12 million at an average price of $37.94 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Proofpoint Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 2.8 million Proofpoint Inc (NASDAQ:PFPT) shares for $300 million at an average price of $105.55 per share.
Shares of Proofpoint...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Vail Resorts Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund added 823 thousand Vail Resorts Inc (NYSE:MTN) shares for $176 million at an average price of $213.97 per share.
Shares of Vail...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Becton Dickinson & Co.,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 3.2 million Becton Dickinson &amp; Co. (NYSE:BDX) shares for $737 million at an average price of $232.68 per share.
Shares of Becton...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in J.B.Hunt Transport Services Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 4.6 million J.B.Hunt Transport Services Inc (JBHT) shares for $581 million at an average price of $126.38 per share.
Shares of...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in Lumber Liquidators Holdings, In","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 1.3 million Lumber Liquidators Holdings, In (NYSE:LL) shares for $29 million at an average price of $22.05 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Visteon Corp,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 2.8 million Visteon Corp (NASDAQ:VC) shares for $196 million at an average price of $69.22 per share.
Shares of Visteon Corp are...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Aptiv PLC,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 5.5 million Aptiv PLC (NYSE:APTV) shares for $508 million at an average price of $91.68 per share.
Shares of Aptiv PLC are up 7.18%...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in Bill.com Holdings, Inc.","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 10 million Bill.com Holdings, Inc. (NYSE:BILL) shares for $1 billion at an average price of $100.31 per share.
Shares of Bill.com...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in RAPT Therapeutics, Inc.","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 1.3 million RAPT Therapeutics, Inc. (NASDAQ:RAPT) shares for $43 million at an average price of $32.20 per share.
Shares of RAPT...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Quidel Corporation,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 82 thousand Quidel Corporation (NASDAQ:QDEL) shares for $18 million at an average price of $219.38 per share.
Shares of Quidel...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Endava plc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 561 thousand Endava plc (NYSE:DAVA) shares for $35 million at an average price of $63.15 per share.
Shares of Endava plc are up...</p>",/equities/becton-dickinsn
Raymond James Stick to Their Buy Rating for Becton Dickinson And Company,"Oct 12, 2020","<p>Raymond James analyst Lawrence Keusch maintained a Buy rating on Becton Dickinson (NYSE:BDX) And Company on Monday, setting a price target of $270, which is approximately 13.78% above the present...</p>",/equities/becton-dickinsn
Canada's COVID-19 testing system overwhelmed after slow move to new tests,"Sep 23, 2020","<p> By Allison Martell TORONTO (Reuters) - Canada's recent spike in COVID-19 cases has created day-long lines at testing centers and prolonged waits for results, highlighting gaps in a system that leans...</p>",/equities/becton-dickinsn
Positive about flying? Airlines look to COVID tests that give results in minutes,"Sep 23, 2020",<p> By John Miller and Emilio Parodi ZURICH/MILAN (Reuters) - European airlines are pinning hopes on pre-flight COVID-19 tests that deliver results as fast as pregnancy tests to help restore passengers'...</p>,/equities/becton-dickinsn
"U.S. plans for hundreds of millions of cheap, fast COVID-19 tests","Sep 17, 2020","<p> By Carl O'Donnell (Reuters) - U.S. manufacturers are sharply increasing production of cheap, fast - but less accurate - COVID-19 tests, aiming for 100 million per month by year end that will enable...</p>",/equities/becton-dickinsn
Trump administration to purchase 150 million Abbott COVID-19 tests for $750 million,"Aug 27, 2020","<p> (Reuters) - The Trump administration will purchase 150 million rapid coronavirus tests from Abbott Laboratories (N:ABT) for about $750 million, a White House spokeswoman said on Thursday. The...</p>",/equities/becton-dickinsn
Morgan Stanley Stick to Their Hold Rating for Becton Dickinson And Company,"Aug 27, 2020","<p> Morgan Stanley (NYSE:MS) analyst David Lewis maintained a Hold rating on Becton Dickinson (NYSE:BDX) And Company on Thursday, setting a price target of $270, which is approximately 6.31% above the...</p>",/equities/becton-dickinsn
Australia Agrees to Buy Oxford Virus Vaccine from AstraZeneca,"Aug 18, 2020","<p>(Bloomberg) --
Australia has signed a letter of intent with AstraZeneca (NYSE:AZN) Plc to receive the University of Oxford’s coronavirus vaccine should it prove successful.
A future final agreement...</p>",/equities/becton-dickinsn
Australia signs deal with AstraZeneca for possible COVID-19 vaccine,"Aug 18, 2020","<p> By Colin Packham SYDNEY (Reuters) - Australia has signed a deal with drugmaker AstraZeneca (NYSE:AZN) to secure a potential COVID-19 vaccine, the Prime Minister said on Tuesday, joining a growing...</p>",/equities/becton-dickinsn
Stocks - Wall Street Pauses for Breath Ahead of Payrolls Data,"Feb 06, 2020","<p>By Geoffrey Smith
Investing.com -- Wall Street faltered near record highs at the opening on Thursday, cautious of over-extending a vigorous rally ahead of the U.S. labor market report.
By 10:25 AM ET...</p>",/equities/becton-dickinsn
Stocks - Twitter Soars in Premarket; Tesla Falls as Short Squeeze Eases,"Feb 06, 2020","<p>By Geoffrey Smith
Investing.com -- Stocks in focus on Thursday, 6th February. Please refresh for updates.
9:01 AM ET: Yum! Brands (NYSE:YUM) stock was down 4.5% after missing consensus forecasts for...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q1","Feb 06, 2020","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday first quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.11%,"Nov 05, 2019","<p>Investing.com – U.S. stocks were mixed after the close on Tuesday, as gains in the Basic Materials, Oil &amp; Gas and Consumer Services sectors led shares higher while losses in the Utilities, Healthcare...</p>",/equities/becton-dickinsn
"Stocks - Dow, Nasdaq, Transports Move Higher","Nov 05, 2019","<p>Investing.com - On the surface, it was a quiet day for the stock market, but Boeing, Walgreens Boots Alliance (NASDAQ:WBA) and transportation stocks suggested the market could move higher.
The S&amp;P 500...</p>",/equities/becton-dickinsn
Stocks - U.S. Futures Gain as China Pushes for Tariff Roll Backs,"Nov 05, 2019","<p>Investing.com - Wall Street looked to open at another record on Tuesday after closing on Monday at an all-time high due to strong earnings, upbeat economic data and trade optimism.
Nasdaq 100 were up...</p>",/equities/becton-dickinsn
Fallout from money manager Kenneth Fisher's remarks tops $1 billion in lost assets,"Oct 21, 2019","<p>By Tim McLaughlin and Ross Kerber
BOSTON (Reuters) - Fallout from Kenneth Fisher's alleged insensitive remarks about women escalated on Friday when a large Iowa pension plan cut ties with the...</p>",/equities/becton-dickinsn
Fallout from money manager Kenneth Fisher's remarks tops $1 billion in lost assets,"Oct 20, 2019",<p> By Tim McLaughlin and Ross Kerber BOSTON (Reuters) - Fallout from Kenneth Fisher's alleged insensitive remarks about women escalated on Friday when a large Iowa pension plan cut ties with the...</p>,/equities/becton-dickinsn
"Stocks - S&P 500 Ends Higher, Powered by Surge in Energy Stocks","Mar 18, 2019","<p>Investing.com – The S&amp;P 500 closed higher Monday as gains in energy and consumer discretionary stocks helped offset falls in shares of Boeing and Facebook.
The Dow Jones Industrial Average...</p>",/equities/becton-dickinsn
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.25%,"Mar 18, 2019","<p>Investing.com – U.S. stocks were higher after the close on Monday, as gains in the Oil &amp; Gas, Industrials and Financials sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/becton-dickinsn
FDA OKs BD's new flow cytometry system,"Jul 19, 2017","<p>The FDA grants 510(k) clearance for Becton, Dickinson and Company's (NYSE:BDX) BD FACSLyric flow cytometer system for use with BD Multitest assays for immunological assessment of patients having or...</p>",/equities/becton-dickinsn
Europe M&A surges but U.S. slows sharply amid uncertainty,"Jun 29, 2017","<p> By Greg Roumeliotis and Pamela Barbaglia (Reuters) - Acquisitions of European companies surged in recent months, amid optimism about the region's economic prospects, but global deal-making...</p>",/equities/becton-dickinsn
"Becton, Dickinson declares $0.73 dividend","May 23, 2017","<p>Becton, Dickinson (NYSE:BDX) declares $0.73/share quarterly dividend, in line with previous.Forward yield 1.56%Payable June 30; for shareholders of record June 9; ex-div June 7.Now read: My 83 Stock...</p>",/equities/becton-dickinsn
Notable earnings before Tuesday’s open,"May 01, 2017","<p>ACRE, ADM, AET, AHH, AMAG, AME, AMRC, ARCH, BDX, BP, BWEN, CDK, CEQP, CHTR, CIGI, CMI, CNX, COH, COP, CVS, DAN, DIN, DORM, ECA, ECL, EIGI, EMR, EPC, EPD, ERJ, ETN, EXLS, FDP, FI, FIS, FLWS, FTS, GEO,...</p>",/equities/becton-dickinsn
French election results catapult Wall Street higher; Nasdaq sets record,"Apr 24, 2017","<p> By Rodrigo Campos NEW YORK (Reuters) - U.S. stocks rallied on Monday, tracking a relief rally that swept through Asian and European markets, after centrist candidate and market favorite Emmanuel...</p>",/equities/becton-dickinsn
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.05%,"Apr 24, 2017","<p>Investing.com – U.S. stocks were higher after the close on Monday, as gains in the Basic Materials, Financials and Technology sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/becton-dickinsn
" U.S. stocks celebrate French elections, eye earnings and M&A","Apr 24, 2017",<p>Investing.com – Wall Street moved higher on Monday as the outcome of French elections convinced investors to move money from safe havens to global stocks while M&amp;A activity buoyed sentiment...</p>,/equities/becton-dickinsn
Becton Dickinson wins reversal of $340 million syringe award,"Dec 02, 2016",<p> By Jonathan Stempel (Reuters) - A federal appeals court on Friday threw out an antitrust verdict that ordered medical device maker Becton Dickinson and Co (N:BDX) to pay rival Retractable...</p>,/equities/becton-dickinsn
Wall St. falls in choppy day; traders wary before earnings,"Oct 06, 2014","<p> By Rodrigo Campos NEW YORK (Reuters) - U.S. stocks fell in choppy trading on Monday, with traders nervously eyeing the start of earnings season, while the S&amp;P 500 failed to remain above a key...</p>",/equities/becton-dickinsn
"Becton Dickinson to buy CareFusion for $12 billion in cash, stock","Oct 05, 2014","<p>By Deena Beasley (Reuters) - Medical equipment supplier Becton Dickinson &amp; Co (N:BDX) has agreed to buy CareFusion Corp (N:CFN), a maker of infusion pumps and other medical devices, for $12.2...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Clearwater Paper Corporation,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 319 thousand Clearwater Paper Corporation (NYSE:CLW) shares for $12 million at an average price of $37.94 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Proofpoint Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 2.8 million Proofpoint Inc (NASDAQ:PFPT) shares for $300 million at an average price of $105.55 per share.
Shares of Proofpoint...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Vail Resorts Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund added 823 thousand Vail Resorts Inc (NYSE:MTN) shares for $176 million at an average price of $213.97 per share.
Shares of Vail...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Becton Dickinson & Co.,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 3.2 million Becton Dickinson &amp; Co. (NYSE:BDX) shares for $737 million at an average price of $232.68 per share.
Shares of Becton...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in J.B.Hunt Transport Services Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 4.6 million J.B.Hunt Transport Services Inc (JBHT) shares for $581 million at an average price of $126.38 per share.
Shares of...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in Lumber Liquidators Holdings, In","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 1.3 million Lumber Liquidators Holdings, In (NYSE:LL) shares for $29 million at an average price of $22.05 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Visteon Corp,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 2.8 million Visteon Corp (NASDAQ:VC) shares for $196 million at an average price of $69.22 per share.
Shares of Visteon Corp are...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Aptiv PLC,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 5.5 million Aptiv PLC (NYSE:APTV) shares for $508 million at an average price of $91.68 per share.
Shares of Aptiv PLC are up 7.18%...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in Bill.com Holdings, Inc.","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 10 million Bill.com Holdings, Inc. (NYSE:BILL) shares for $1 billion at an average price of $100.31 per share.
Shares of Bill.com...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in RAPT Therapeutics, Inc.","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 1.3 million RAPT Therapeutics, Inc. (NASDAQ:RAPT) shares for $43 million at an average price of $32.20 per share.
Shares of RAPT...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Quidel Corporation,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 82 thousand Quidel Corporation (NASDAQ:QDEL) shares for $18 million at an average price of $219.38 per share.
Shares of Quidel...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Endava plc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 561 thousand Endava plc (NYSE:DAVA) shares for $35 million at an average price of $63.15 per share.
Shares of Endava plc are up...</p>",/equities/becton-dickinsn
Raymond James Stick to Their Buy Rating for Becton Dickinson And Company,"Oct 12, 2020","<p>Raymond James analyst Lawrence Keusch maintained a Buy rating on Becton Dickinson (NYSE:BDX) And Company on Monday, setting a price target of $270, which is approximately 13.78% above the present...</p>",/equities/becton-dickinsn
Canada's COVID-19 testing system overwhelmed after slow move to new tests,"Sep 23, 2020","<p> By Allison Martell TORONTO (Reuters) - Canada's recent spike in COVID-19 cases has created day-long lines at testing centers and prolonged waits for results, highlighting gaps in a system that leans...</p>",/equities/becton-dickinsn
Positive about flying? Airlines look to COVID tests that give results in minutes,"Sep 23, 2020",<p> By John Miller and Emilio Parodi ZURICH/MILAN (Reuters) - European airlines are pinning hopes on pre-flight COVID-19 tests that deliver results as fast as pregnancy tests to help restore passengers'...</p>,/equities/becton-dickinsn
"U.S. plans for hundreds of millions of cheap, fast COVID-19 tests","Sep 17, 2020","<p> By Carl O'Donnell (Reuters) - U.S. manufacturers are sharply increasing production of cheap, fast - but less accurate - COVID-19 tests, aiming for 100 million per month by year end that will enable...</p>",/equities/becton-dickinsn
Trump administration to purchase 150 million Abbott COVID-19 tests for $750 million,"Aug 27, 2020","<p> (Reuters) - The Trump administration will purchase 150 million rapid coronavirus tests from Abbott Laboratories (N:ABT) for about $750 million, a White House spokeswoman said on Thursday. The...</p>",/equities/becton-dickinsn
Morgan Stanley Stick to Their Hold Rating for Becton Dickinson And Company,"Aug 27, 2020","<p> Morgan Stanley (NYSE:MS) analyst David Lewis maintained a Hold rating on Becton Dickinson (NYSE:BDX) And Company on Thursday, setting a price target of $270, which is approximately 6.31% above the...</p>",/equities/becton-dickinsn
Australia Agrees to Buy Oxford Virus Vaccine from AstraZeneca,"Aug 18, 2020","<p>(Bloomberg) --
Australia has signed a letter of intent with AstraZeneca (NYSE:AZN) Plc to receive the University of Oxford’s coronavirus vaccine should it prove successful.
A future final agreement...</p>",/equities/becton-dickinsn
Australia signs deal with AstraZeneca for possible COVID-19 vaccine,"Aug 18, 2020","<p> By Colin Packham SYDNEY (Reuters) - Australia has signed a deal with drugmaker AstraZeneca (NYSE:AZN) to secure a potential COVID-19 vaccine, the Prime Minister said on Tuesday, joining a growing...</p>",/equities/becton-dickinsn
Raymond James Stick to Their Buy Rating for Becton Dickinson And Company,"Jan 29, 2021","<p>Raymond James analyst Lawrence Keusch maintained a Buy rating on Becton Dickinson (NYSE:BDX) And Company on Friday, setting a price target of $282, which is approximately 10.07% above the present...</p>",/equities/becton-dickinsn
Exclusive: U.S. goal to squeeze more COVID shots from Pfizer vials hampered by syringe production,"Jan 25, 2021",<p> By Carl O'Donnell (Reuters) - The world's largest syringe maker does not have the capacity to substantially increase U.S. supplies of specialty syringes needed to squeeze more doses from Pfizer Inc...</p>,/equities/becton-dickinsn
": Tech stocks won’t crash according to this fund manager, dubbed the English Warren Buffett","Jan 21, 2021","<p>A one size fits all label for technology stocks does not help with evaluating them, says Fundsmith founder Terry Smith</p>",/equities/becton-dickinsn
U.S. stock futures point to opening gains on Wall Street,"Jan 12, 2021",<p>U.S. stock futures point to opening gains on Wall Street</p>,/equities/becton-dickinsn
Market Snapshot: Stock futures edge higher after tech-led pullback from record highs,"Jan 12, 2021","<p>Stock-index futures edge higher Tuesday, indicating a modest bounce for equities a day after a selloff for tech shares pulled major benchmarks back from record levels.</p>",/equities/becton-dickinsn
Becton Dickinson stock rallies after upbeat revenue outlook,"Jan 12, 2021","<p>Shares of Becton Dickinson &amp; Co. rallied 2.3% in premarket trading Tuesday, after the medical technology company provided an upbeat outlook for its first quarter. For the quarter ended Dec. 31, the...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in MGM Resorts International,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund sold 9.7 million MGM Resorts International (NYSE:MGM) shares for $305 million at an average price of $31.51 per share.
Shares of MGM...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Yum Brands Inc,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund bought 7 million Yum Brands Inc (YUM) shares for $755 million at an average price of $108.56 per share.
Shares of Yum Brands Inc are down...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in SEACOR Holdings Inc.,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund bought 1 million SEACOR Holdings Inc . (NYSE:CKH) shares for $43 million at an average price of $41.45 per share.
The T. Rowe Price...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Tyson Foods Inc,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund sold 11 million Tyson Foods Inc (NYSE:TSN) shares for $687 million at an average price of $64.44 per share.
Shares of Tyson Foods Inc...</p>",/equities/becton-dickinsn
JPMorgan Downgrades Becton Dickinson On Muffled FY22 Outlook,"Aug 06, 2021","<p>JPMorgan downgraded Becton Dickinson and Co (NYSE: BDX) to Neutral from Overweight with a price target of $265, down from $280. 
While Becton reported better than expected top and bottom-line Q3...</p>",/equities/becton-dickinsn
BDX Stock Plunges Despite Q3 Earnings Topping Estimates On Recovery In Elective Volumes; Raised FY21 Guidance,"Aug 05, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q3 revenues of $4.9 billion, +26.9% Y/Y, better than the consensus of $4.51 billion.
The increase is primarily driven by the strong base business...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q3","Aug 05, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Becton Dickinson Acquires Tepha,"Jul 27, 2021","<p>
Medical technology giant Becton, Dickinson and Company (BDX) has snapped up its long-standing partner Tepha, Inc., to accomplish its goal of driving innovation in soft tissue repair and...</p>",/equities/becton-dickinsn
Quest Diagnostics sees uptick in COVID-19 testing as Delta variant spreads,"Jul 22, 2021",<p> By Mrinalika Roy and Carl O'Donnell (Reuters) -U.S. laboratory Quest Diagnostics (NYSE:DGX) Inc said on Thursday demand for COVID-19 testing had increased since the end of June as the more infectious...</p>,/equities/becton-dickinsn
Abbott beats profit estimates as medical device sales rebound,"Jul 22, 2021","<p> (Reuters) -Abbott Laboratories beat quarterly profit estimates on Thursday, driven by a rebound in its non-COVID-19 testing business and sales of its medical devices as vaccinations encouraged...</p>",/equities/becton-dickinsn
Renalytix Appoints Joseph Hutson Vice President of Global Quality and Regulatory,"Jul 22, 2021","<p>
NEW YORK and SALT LAKE CITY, July 22, 2021 (GLOBE NEWSWIRE) -- Renalytix Plc (NASDAQ:RNLX) (LSE: RENX) today announced the appointment of Joseph Hutson as its Vice President of Quality and...</p>",/equities/becton-dickinsn
Becton Dickinson Snaps Up Velano Vascular,"Jul 20, 2021","<p>
Medical technology giant Becton, Dickinson and Company (BDX) has acquired San Francisco-based Velano Vascular to make its vision of a 'One-Stick Hospital Stay’ a reality. The financial terms of the...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021","<p>Amid the current market volatility on concerns over rising inflation, we think it is wise to invest in the shares of dividend aristocrats, given their long history of increasing dividends. Johnson...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021",<p></p>,/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Proofpoint Inc,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund bought 1.2 million Proofpoint Inc (NASDAQ:PFPT) shares for $160 million at an average price of $136.41 per share.
Shares of Proofpoint...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Sprouts Farmers Market Inc.,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund sold 5.6 million Sprouts Farmers Market Inc. (NASDAQ:SFM) shares for $113 million at an average price of $20.10 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Zendesk,"Jan 11, 2021","<p>On the 31st of December, the T. Rowe Price Equity Income Fund sold 2.9 million Zendesk (NYSE:ZEN) shares for $413 million at an average price of $143.12 per share.
Shares of Zendesk are up 4.37%...</p>",/equities/becton-dickinsn
